target,model,classe,classe_codigo,precision,recall,f1,support
condicao_genotipo_turno,LDA,IRR|BR16|manha + tarde,0,0.5454545454545454,0.5,0.5217391304347826,12
condicao_genotipo_turno,LDA,IRR|BR16|unico,1,0.4,0.5,0.4444444444444444,12
condicao_genotipo_turno,LDA,IRR|CD202|manha + tarde,2,0.6,0.25,0.35294117647058826,12
condicao_genotipo_turno,LDA,IRR|CD202|unico,3,0.25,0.16666666666666666,0.2,12
condicao_genotipo_turno,LDA,IRR|EMB48|manha + tarde,4,0.5,0.5,0.5,12
condicao_genotipo_turno,LDA,IRR|EMB48|unico,5,0.3076923076923077,0.3333333333333333,0.32,12
condicao_genotipo_turno,LDA,NIRR|BR16|manha + tarde,6,0.5454545454545454,0.5,0.5217391304347826,12
condicao_genotipo_turno,LDA,NIRR|BR16|unico,7,0.3333333333333333,0.3333333333333333,0.3333333333333333,12
condicao_genotipo_turno,LDA,NIRR|CD202|manha + tarde,8,0.36363636363636365,0.6666666666666666,0.47058823529411764,12
condicao_genotipo_turno,LDA,NIRR|CD202|unico,9,0.35714285714285715,0.4166666666666667,0.38461538461538464,12
condicao_genotipo_turno,LDA,NIRR|EMB48|manha + tarde,10,0.1111111111111111,0.08333333333333333,0.09523809523809523,12
condicao_genotipo_turno,LDA,NIRR|EMB48|unico,11,0.5,0.5,0.5,12
